"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","zhiyang"
"Cmdline:","dstat -tcnm --output ../logs/1/dstat_mw1.csv",,,,"Date:","17 Oct 2018 20:39:35 UTC"

"system","total cpu usage",,,,,,"net/total",,"memory usage",,,
17-10 20:42:44,19.745,8.662,67.898,0.0,0.0,3.694,25319666.0,24628112.0,2165260288.0,18407424.0,271171584.0,12251250688.0
17-10 20:42:45,19.659,6.029,70.642,0.0,0.0,3.670,25754039.0,25009101.0,2165358592.0,18407424.0,271171584.0,12251152384.0
17-10 20:42:46,17.731,6.910,72.229,0.0,0.0,3.129,26239588.0,25478043.0,2165325824.0,18407424.0,271171584.0,12251185152.0
17-10 20:42:47,18.438,6.018,71.703,0.0,0.0,3.841,26264289.0,25450772.0,2165116928.0,18407424.0,271171584.0,12251394048.0
17-10 20:42:48,15.605,5.462,75.683,0.0,0.0,3.251,25440262.0,24689868.0,2165317632.0,18411520.0,271171584.0,12251189248.0
17-10 20:42:49,17.263,5.754,73.913,0.0,0.0,3.069,25305826.0,24614186.0,2163220480.0,18411520.0,271171584.0,12253286400.0
17-10 20:42:50,17.425,6.242,73.732,0.0,0.0,2.601,25352217.0,24626179.0,2165317632.0,18411520.0,271171584.0,12251189248.0
17-10 20:42:51,15.742,6.065,73.806,0.0,0.0,4.387,25474130.0,24733062.0,2165448704.0,18411520.0,271171584.0,12251058176.0
17-10 20:42:52,17.241,6.101,73.475,0.0,0.0,3.183,25788860.0,24989486.0,2165669888.0,18411520.0,271171584.0,12250836992.0
17-10 20:42:53,16.324,5.784,74.679,0.0,0.0,3.213,25395850.0,24679860.0,2163326976.0,18411520.0,271171584.0,12253179904.0
17-10 20:42:54,16.342,5.318,74.319,0.0,0.0,4.021,25371528.0,24631280.0,2163097600.0,18411520.0,271171584.0,12253409280.0
17-10 20:42:55,19.090,6.574,71.302,0.0,0.0,3.034,25317524.0,24677679.0,2163032064.0,18411520.0,271171584.0,12253474816.0
17-10 20:42:56,17.580,7.261,71.592,0.0,0.0,3.567,26319529.0,25474427.0,2163228672.0,18411520.0,271171584.0,12253278208.0
17-10 20:42:57,16.602,5.837,74.578,0.0,0.0,2.983,25372728.0,24622727.0,2160799744.0,18411520.0,271175680.0,12255703040.0
17-10 20:42:58,16.536,6.380,73.958,0.0,0.0,3.125,25752078.0,25017881.0,2160574464.0,18411520.0,271175680.0,12255928320.0
17-10 20:42:59,18.596,6.112,71.912,0.0,0.0,3.381,25452041.0,24685291.0,2160578560.0,18411520.0,271175680.0,12255924224.0
17-10 20:43:00,17.323,5.381,74.409,0.0,0.0,2.887,25781552.0,25038743.0,2158841856.0,18411520.0,271175680.0,12257660928.0
17-10 20:43:01,18.566,6.658,71.959,0.0,0.0,2.817,25393631.0,24608972.0,2158546944.0,18411520.0,271175680.0,12257955840.0
17-10 20:43:02,17.083,6.045,74.244,0.0,0.0,2.628,25379628.0,24677278.0,2158841856.0,18411520.0,271175680.0,12257660928.0
17-10 20:43:03,17.548,6.323,72.903,0.0,0.0,3.226,25336260.0,24623836.0,2157170688.0,18411520.0,271175680.0,12259332096.0
17-10 20:43:04,17.086,6.490,72.583,0.0,0.0,3.841,25371583.0,24623772.0,2156744704.0,18411520.0,271175680.0,12259758080.0
17-10 20:43:05,18.367,7.015,71.939,0.0,0.0,2.679,25503717.0,24793950.0,2154483712.0,18411520.0,271175680.0,12262019072.0
17-10 20:43:06,17.557,6.743,72.774,0.127,0.0,2.799,25428142.0,24642109.0,2154704896.0,18419712.0,271175680.0,12261789696.0
17-10 20:43:07,17.564,5.641,73.333,0.0,0.0,3.462,25392607.0,24642947.0,2154704896.0,18419712.0,271175680.0,12261789696.0
17-10 20:43:08,17.871,6.439,72.799,0.0,0.0,2.891,26363999.0,25610454.0,2152648704.0,18419712.0,271175680.0,12263845888.0
17-10 20:43:09,16.340,6.928,73.987,0.0,0.0,2.745,25611242.0,24897376.0,2152550400.0,18419712.0,271175680.0,12263944192.0
17-10 20:43:10,17.391,6.138,72.762,0.0,0.0,3.708,25492291.0,24750573.0,2150617088.0,18419712.0,271175680.0,12265877504.0
17-10 20:43:11,19.017,5.951,71.928,0.0,0.0,3.105,25308305.0,24575783.0,2150518784.0,18419712.0,271175680.0,12265975808.0
17-10 20:43:12,17.821,5.641,73.077,0.0,0.0,3.462,25333584.0,24582061.0,2150481920.0,18419712.0,271179776.0,12266008576.0
17-10 20:43:13,16.821,5.828,74.437,0.0,0.0,2.914,25393848.0,24721771.0,2148155392.0,18419712.0,271179776.0,12268335104.0
17-10 20:43:14,18.782,6.088,72.150,0.0,0.0,2.979,25341378.0,24636550.0,2148384768.0,18419712.0,271179776.0,12268105728.0
17-10 20:43:15,17.117,6.821,72.716,0.0,0.0,3.346,25871605.0,25095750.0,2146254848.0,18419712.0,271179776.0,12270235648.0
17-10 20:43:16,17.219,7.143,72.577,0.0,0.0,3.061,25429654.0,24614105.0,2146156544.0,18419712.0,271179776.0,12270333952.0
17-10 20:43:17,17.060,6.299,73.097,0.0,0.0,3.543,25779939.0,25113305.0,2143895552.0,18419712.0,271179776.0,12272594944.0
17-10 20:43:18,18.824,7.190,71.373,0.0,0.0,2.614,26134441.0,25373130.0,2144288768.0,18419712.0,271179776.0,12272201728.0
17-10 20:43:19,19.276,6.080,71.151,0.0,0.0,3.493,26298636.0,25469579.0,2144317440.0,18423808.0,271179776.0,12272168960.0
17-10 20:43:20,19.789,7.388,68.865,0.0,0.0,3.958,25716823.0,25013563.0,2142121984.0,18423808.0,271179776.0,12274364416.0
17-10 20:43:21,19.171,7.642,69.560,0.0,0.0,3.627,25826241.0,25087849.0,2142285824.0,18423808.0,271179776.0,12274200576.0
17-10 20:43:22,18.718,5.513,71.154,0.0,0.0,4.615,25378260.0,24624595.0,2142187520.0,18423808.0,271179776.0,12274298880.0
17-10 20:43:23,17.010,6.701,72.036,0.0,0.0,4.253,25357806.0,24581297.0,2142085120.0,18423808.0,271179776.0,12274401280.0
17-10 20:43:24,18.943,7.474,69.716,0.0,0.0,3.866,25854855.0,25149076.0,2140184576.0,18423808.0,271179776.0,12276301824.0
17-10 20:43:25,18.519,7.011,70.238,0.0,0.0,4.233,26159449.0,25371561.0,2139955200.0,18423808.0,271179776.0,12276531200.0
17-10 20:43:26,19.922,8.021,68.305,0.0,0.0,3.752,25422194.0,24655490.0,2140217344.0,18423808.0,271179776.0,12276269056.0
17-10 20:43:27,16.580,6.397,72.846,0.0,0.0,4.178,25321163.0,24652571.0,2140151808.0,18423808.0,271179776.0,12276334592.0
17-10 20:43:28,16.991,6.226,73.022,0.0,0.0,3.761,25390251.0,24629728.0,2138411008.0,18423808.0,271179776.0,12278075392.0
17-10 20:43:29,19.870,7.662,68.701,0.0,0.0,3.766,26207323.0,25494658.0,2138378240.0,18423808.0,271179776.0,12278108160.0
17-10 20:43:30,19.643,7.398,69.643,0.0,0.0,3.316,25380428.0,24654735.0,2138505216.0,18423808.0,271183872.0,12277977088.0
17-10 20:43:31,17.386,5.882,73.333,0.0,0.0,3.399,25397441.0,24652425.0,2138243072.0,18423808.0,271183872.0,12278239232.0
17-10 20:43:32,19.716,8.119,68.299,0.0,0.0,3.866,26274133.0,25486557.0,2136211456.0,18423808.0,271183872.0,12280270848.0
17-10 20:43:33,18.596,7.022,71.001,0.0,0.0,3.381,25392342.0,24671322.0,2135891968.0,18423808.0,271183872.0,12280590336.0
17-10 20:43:34,18.638,6.941,69.666,0.0,0.0,4.756,25733390.0,24932917.0,2135957504.0,18423808.0,271183872.0,12280524800.0
17-10 20:43:35,19.036,8.249,68.782,0.0,0.0,3.934,25330238.0,24631963.0,2136186880.0,18423808.0,271183872.0,12280295424.0
17-10 20:43:36,18.919,6.435,71.171,0.129,0.0,3.346,25794811.0,25079778.0,2136145920.0,18432000.0,271183872.0,12280328192.0
17-10 20:43:37,18.566,6.530,71.831,0.0,0.0,3.073,25408883.0,24679411.0,2133786624.0,18432000.0,271183872.0,12282687488.0
17-10 20:43:38,18.321,6.743,71.628,0.0,0.0,3.308,26234505.0,25450016.0,2134028288.0,18432000.0,271183872.0,12282445824.0
17-10 20:43:39,16.838,5.656,73.907,0.0,0.0,3.599,25314206.0,24635806.0,2133995520.0,18432000.0,271183872.0,12282478592.0
17-10 20:43:40,16.171,6.210,74.256,0.0,0.0,3.364,25813344.0,25027030.0,2133962752.0,18432000.0,271183872.0,12282511360.0
17-10 20:43:41,16.580,5.352,74.413,0.0,0.0,3.655,25439694.0,24685457.0,2131931136.0,18432000.0,271183872.0,12284542976.0
17-10 20:43:42,17.054,6.331,72.481,0.0,0.0,4.134,25403013.0,24667368.0,2131898368.0,18432000.0,271183872.0,12284575744.0
17-10 20:43:43,18.111,6.598,71.539,0.0,0.0,3.752,25802476.0,25031192.0,2132148224.0,18432000.0,271183872.0,12284325888.0
17-10 20:43:44,16.967,6.427,73.393,0.0,0.0,3.213,25385994.0,24647025.0,2132246528.0,18432000.0,271183872.0,12284227584.0
17-10 20:43:45,18.758,6.856,70.763,0.0,0.0,3.622,25831626.0,25073521.0,2132508672.0,18432000.0,271183872.0,12283965440.0
17-10 20:43:46,18.644,5.997,71.838,0.0,0.0,3.520,26149512.0,25421033.0,2129952768.0,18432000.0,271183872.0,12286521344.0
17-10 20:43:47,19.490,6.242,71.338,0.0,0.0,2.930,25370303.0,24645615.0,2129854464.0,18432000.0,271183872.0,12286619648.0
17-10 20:43:48,19.643,6.888,70.408,0.0,0.0,3.061,25947458.0,25157855.0,2129641472.0,18432000.0,271183872.0,12286832640.0
17-10 20:43:49,15.476,6.217,73.810,0.0,0.0,4.497,25729733.0,24990004.0,2127642624.0,18432000.0,271183872.0,12288831488.0
17-10 20:43:50,18.336,6.502,72.302,0.0,0.0,2.861,25351636.0,24631472.0,2127773696.0,18432000.0,271183872.0,12288700416.0
17-10 20:43:51,16.429,6.727,73.997,0.0,0.0,2.846,25368594.0,24637126.0,2125643776.0,18432000.0,271183872.0,12290830336.0
17-10 20:43:52,18.485,6.804,71.117,0.0,0.0,3.594,26254771.0,25457868.0,2125447168.0,18432000.0,271183872.0,12291026944.0
17-10 20:43:53,17.246,6.435,72.587,0.0,0.0,3.732,25305539.0,24639891.0,2122960896.0,18432000.0,271183872.0,12293513216.0
17-10 20:43:54,18.217,5.814,72.997,0.0,0.0,2.972,25879954.0,25088694.0,2123321344.0,18432000.0,271183872.0,12293152768.0
17-10 20:43:55,17.403,5.974,72.727,0.0,0.0,3.896,25338071.0,24624457.0,2121486336.0,18432000.0,271183872.0,12294987776.0
17-10 20:43:56,17.723,5.821,73.351,0.0,0.0,3.105,25337376.0,24623368.0,2120994816.0,18432000.0,271183872.0,12295479296.0
17-10 20:43:57,18.504,5.957,72.243,0.0,0.0,3.295,25502787.0,24681149.0,2119225344.0,18432000.0,271183872.0,12297248768.0
17-10 20:43:58,17.183,5.426,74.031,0.0,0.0,3.359,25312707.0,24635941.0,2118721536.0,18432000.0,271183872.0,12297752576.0
17-10 20:43:59,19.236,5.797,71.014,0.0,0.0,3.953,26608749.0,25827632.0,2116853760.0,18432000.0,271183872.0,12299620352.0
17-10 20:44:00,18.509,6.684,71.208,0.0,0.0,3.599,25607495.0,24811603.0,2117345280.0,18432000.0,271183872.0,12299128832.0
17-10 20:44:01,17.625,6.386,72.797,0.0,0.0,3.193,25518125.0,24778087.0,2117148672.0,18432000.0,271183872.0,12299325440.0
17-10 20:44:02,18.297,6.480,71.537,0.0,0.0,3.685,25565387.0,24851259.0,2117083136.0,18432000.0,271183872.0,12299390976.0
17-10 20:44:03,17.647,5.490,72.418,0.0,0.0,4.444,25459774.0,24767974.0,2115194880.0,18432000.0,271183872.0,12301279232.0
17-10 20:44:04,17.224,7.326,71.979,0.0,0.0,3.470,26109953.0,25306976.0,2115518464.0,18432000.0,271187968.0,12300951552.0
17-10 20:44:05,16.601,6.797,72.157,0.0,0.0,4.444,25709334.0,25085077.0,2115158016.0,18432000.0,271187968.0,12301312000.0
17-10 20:44:06,16.919,7.828,71.970,0.126,0.0,3.157,25459032.0,24664962.0,2113150976.0,18440192.0,271187968.0,12303310848.0
17-10 20:44:07,17.408,6.414,72.382,0.0,0.0,3.796,25731088.0,25038098.0,2112884736.0,18440192.0,271192064.0,12303572992.0
17-10 20:44:08,19.821,7.928,69.309,0.0,0.0,2.941,26260640.0,25444330.0,2111082496.0,18440192.0,271192064.0,12305375232.0
17-10 20:44:09,15.885,7.292,73.698,0.0,0.0,3.125,25346829.0,24680630.0,2110984192.0,18440192.0,271192064.0,12305473536.0
17-10 20:44:10,18.135,5.699,73.316,0.0,0.0,2.850,25761753.0,25010528.0,2108952576.0,18440192.0,271192064.0,12307505152.0
17-10 20:44:11,16.495,6.314,73.067,0.0,0.0,4.124,25438244.0,24669348.0,2108788736.0,18440192.0,271192064.0,12307668992.0
17-10 20:44:12,16.603,6.386,72.925,0.0,0.0,4.087,25334281.0,24580389.0,2107117568.0,18440192.0,271192064.0,12309340160.0
17-10 20:44:13,18.653,5.440,72.409,0.0,0.0,3.497,25416282.0,24719173.0,2104479744.0,18440192.0,271192064.0,12311977984.0
17-10 20:44:14,20.942,7.853,67.670,0.0,0.0,3.534,26644762.0,25825117.0,2102317056.0,18440192.0,271192064.0,12314140672.0
17-10 20:44:15,18.386,7.407,69.709,0.0,0.0,4.497,25374526.0,24604202.0,2102382592.0,18440192.0,271192064.0,12314075136.0
17-10 20:44:16,20.957,6.598,69.470,0.0,0.0,2.975,25367425.0,24656748.0,2100285440.0,18440192.0,271192064.0,12316172288.0
17-10 20:44:17,20.155,7.364,68.346,0.0,0.0,4.134,25791194.0,25070123.0,2100326400.0,18440192.0,271192064.0,12316131328.0
17-10 20:44:18,17.899,5.966,72.633,0.0,0.0,3.502,25773537.0,25034850.0,2100793344.0,18440192.0,271192064.0,12315664384.0
17-10 20:44:19,18.523,6.736,71.244,0.0,0.0,3.497,25467018.0,24695363.0,2100596736.0,18440192.0,271192064.0,12315860992.0
17-10 20:44:20,18.986,6.372,70.611,0.0,0.0,4.031,25402969.0,24663287.0,2100891648.0,18440192.0,271192064.0,12315566080.0
17-10 20:44:21,18.346,6.460,70.543,0.0,0.0,4.651,25346214.0,24602577.0,2100793344.0,18440192.0,271192064.0,12315664384.0
17-10 20:44:22,17.903,7.161,70.972,0.0,0.0,3.964,25356822.0,24666832.0,2098761728.0,18440192.0,271192064.0,12317696000.0
17-10 20:44:23,18.466,6.372,71.521,0.0,0.0,3.641,25828752.0,25068742.0,2098647040.0,18440192.0,271192064.0,12317810688.0
17-10 20:44:24,18.264,6.995,71.244,0.0,0.0,3.497,25348361.0,24640702.0,2098712576.0,18440192.0,271192064.0,12317745152.0
17-10 20:44:25,16.991,8.560,70.169,0.0,0.0,4.280,25458308.0,24653475.0,2098876416.0,18440192.0,271192064.0,12317581312.0
17-10 20:44:26,20.676,6.632,69.311,0.0,0.0,3.381,25368336.0,24664045.0,2096746496.0,18440192.0,271192064.0,12319711232.0
17-10 20:44:27,18.758,7.374,69.599,0.0,0.0,4.269,25492001.0,24698720.0,2096812032.0,18440192.0,271192064.0,12319645696.0
17-10 20:44:28,20.077,8.237,67.954,0.0,0.0,3.732,25677467.0,24976169.0,2096349184.0,18440192.0,271192064.0,12320108544.0
17-10 20:44:29,20.105,6.570,70.039,0.0,0.0,3.285,26194086.0,25492466.0,2093989888.0,18440192.0,271192064.0,12322467840.0
17-10 20:44:30,18.005,7.513,70.337,0.0,0.0,4.145,25528626.0,24760466.0,2094383104.0,18440192.0,271192064.0,12322074624.0
17-10 20:44:31,16.993,7.320,72.810,0.0,0.0,2.876,25236519.0,24579449.0,2091991040.0,18440192.0,271192064.0,12324466688.0
17-10 20:44:32,18.822,7.682,69.526,0.0,0.0,3.969,25805840.0,25034237.0,2092482560.0,18440192.0,271192064.0,12323975168.0
17-10 20:44:33,20.076,6.480,70.902,0.0,0.0,2.541,25501416.0,24711996.0,2090303488.0,18440192.0,271192064.0,12326154240.0
17-10 20:44:34,17.260,5.534,73.123,0.0,0.0,4.084,26133073.0,25422828.0,2089975808.0,18440192.0,271192064.0,12326481920.0
17-10 20:44:35,17.949,6.026,72.564,0.0,0.0,3.462,25377076.0,24597715.0,2088042496.0,18440192.0,271192064.0,12328415232.0
17-10 20:44:36,16.602,6.821,73.230,0.257,0.0,3.089,25470284.0,24730294.0,2088132608.0,18448384.0,271192064.0,12328316928.0
17-10 20:44:37,16.901,7.554,72.599,0.0,0.0,2.945,25799229.0,25027672.0,2088263680.0,18448384.0,271192064.0,12328185856.0
17-10 20:44:38,16.406,6.641,74.089,0.0,0.0,2.865,25333150.0,24589931.0,2086227968.0,18448384.0,271196160.0,12330217472.0
17-10 20:44:39,17.419,6.710,72.774,0.0,0.0,3.097,25474755.0,24758104.0,2086293504.0,18448384.0,271196160.0,12330151936.0
17-10 20:44:40,16.471,6.536,73.595,0.0,0.0,3.399,25729488.0,25034009.0,2086293504.0,18448384.0,271196160.0,12330151936.0
17-10 20:44:41,18.218,7.208,71.429,0.0,0.0,3.145,26203243.0,25438175.0,2083999744.0,18448384.0,271196160.0,12332445696.0
17-10 20:44:42,16.602,6.435,73.874,0.0,0.0,3.089,25382099.0,24658806.0,2084229120.0,18448384.0,271196160.0,12332216320.0
17-10 20:44:43,16.316,5.921,74.868,0.0,0.0,2.895,25476351.0,24689799.0,2084220928.0,18448384.0,271196160.0,12332224512.0
17-10 20:44:44,18.041,6.057,73.325,0.0,0.0,2.577,25786800.0,25028856.0,2082353152.0,18448384.0,271196160.0,12334092288.0
17-10 20:44:45,18.873,7.995,68.414,0.0,0.0,4.718,27306237.0,26584453.0,2084024320.0,18448384.0,271196160.0,12332421120.0
17-10 20:44:46,17.391,6.266,73.529,0.0,0.0,2.813,25457472.0,24679578.0,2084188160.0,18448384.0,271196160.0,12332257280.0
17-10 20:44:47,18.814,5.412,72.938,0.0,0.0,2.835,25338393.0,24598383.0,2082189312.0,18448384.0,271196160.0,12334256128.0
17-10 20:44:48,18.065,6.323,72.516,0.0,0.0,3.097,25455437.0,24725438.0,2081677312.0,18448384.0,271196160.0,12334768128.0
17-10 20:44:49,16.796,5.426,74.160,0.0,0.0,3.618,25381706.0,24668226.0,2081677312.0,18448384.0,271196160.0,12334768128.0
17-10 20:44:50,17.067,6.400,73.600,0.0,0.0,2.933,26616699.0,25803991.0,2081546240.0,18448384.0,271196160.0,12334899200.0
17-10 20:44:51,16.774,7.097,73.548,0.0,0.0,2.581,25787420.0,25050480.0,2079711232.0,18448384.0,271196160.0,12336734208.0
17-10 20:44:52,18.357,6.418,72.914,0.0,0.0,2.311,25656668.0,25017971.0,2079285248.0,18448384.0,271196160.0,12337160192.0
17-10 20:44:53,17.700,5.039,73.773,0.0,0.0,3.488,25432593.0,24603039.0,2079162368.0,18448384.0,271196160.0,12337283072.0
17-10 20:44:54,18.605,6.848,70.026,0.0,0.0,4.522,26252999.0,25487694.0,2079064064.0,18448384.0,271196160.0,12337381376.0
17-10 20:44:55,16.818,6.210,73.739,0.0,0.0,3.234,25385013.0,24649607.0,2079358976.0,18448384.0,271196160.0,12337086464.0
17-10 20:44:56,17.352,5.656,73.393,0.0,0.0,3.599,25436757.0,24685162.0,2077720576.0,18448384.0,271196160.0,12338724864.0
17-10 20:44:57,19.018,7.305,70.529,0.0,0.0,3.149,25718785.0,25011576.0,2077229056.0,18448384.0,271196160.0,12339216384.0
17-10 20:44:58,16.838,6.812,73.265,0.0,0.0,3.085,25443702.0,24681115.0,2077163520.0,18448384.0,271196160.0,12339281920.0
17-10 20:44:59,19.060,5.972,72.046,0.0,0.0,2.922,25291998.0,24631896.0,2074980352.0,18448384.0,271196160.0,12341465088.0
17-10 20:45:00,16.710,6.736,73.316,0.0,0.0,3.238,25946367.0,25088602.0,2075111424.0,18448384.0,271196160.0,12341334016.0
17-10 20:45:01,19.201,7.088,69.845,0.0,0.0,3.866,25880493.0,25136494.0,2072715264.0,18448384.0,271200256.0,12343726080.0
17-10 20:45:02,17.761,8.108,70.399,0.0,0.0,3.732,25606428.0,24894083.0,2072813568.0,18448384.0,271200256.0,12343627776.0
17-10 20:45:03,19.266,6.946,70.118,0.0,0.0,3.670,25400984.0,24690460.0,2070958080.0,18448384.0,271200256.0,12345483264.0
17-10 20:45:04,17.054,5.814,74.160,0.0,0.0,2.972,25391561.0,24659945.0,2071187456.0,18448384.0,271200256.0,12345253888.0
17-10 20:45:05,17.853,6.468,72.833,0.0,0.0,2.846,25768455.0,25041217.0,2070990848.0,18448384.0,271200256.0,12345450496.0
17-10 20:45:06,19.922,7.552,68.880,0.260,0.0,3.385,25498204.0,24705145.0,2070786048.0,18456576.0,271200256.0,12345647104.0
17-10 20:45:07,17.237,6.842,72.763,0.0,0.0,3.158,25365133.0,24645477.0,2068717568.0,18456576.0,271200256.0,12347715584.0
17-10 20:45:08,17.555,7.412,71.651,0.0,0.0,3.381,25728433.0,24988782.0,2069254144.0,18456576.0,271200256.0,12347179008.0
17-10 20:45:09,17.708,6.380,71.875,0.0,0.0,4.036,25813146.0,25102438.0,2067091456.0,18456576.0,271200256.0,12349341696.0
17-10 20:45:10,16.366,6.057,74.356,0.0,0.0,3.222,25352037.0,24593897.0,2067091456.0,18456576.0,271200256.0,12349341696.0
17-10 20:45:11,15.245,6.331,74.160,0.0,0.0,4.264,25504690.0,24726100.0,2067124224.0,18456576.0,271200256.0,12349308928.0
17-10 20:45:12,17.452,6.752,71.592,0.0,0.0,4.204,25851525.0,25065714.0,2065186816.0,18456576.0,271204352.0,12351242240.0
17-10 20:45:13,17.829,6.589,72.481,0.0,0.0,3.101,25305996.0,24610421.0,2064797696.0,18456576.0,271204352.0,12351631360.0
17-10 20:45:14,17.815,5.202,73.862,0.0,0.0,3.121,25754014.0,25000119.0,2064797696.0,18456576.0,271204352.0,12351631360.0
17-10 20:45:15,17.128,5.270,74.308,0.0,0.0,3.294,25796154.0,25084525.0,2062372864.0,18456576.0,271204352.0,12354056192.0
17-10 20:45:16,16.927,5.208,74.870,0.0,0.0,2.995,25376190.0,24580811.0,2062630912.0,18456576.0,271204352.0,12353798144.0
17-10 20:45:17,17.889,6.564,72.973,0.0,0.0,2.574,25785717.0,25139296.0,2062696448.0,18456576.0,271204352.0,12353732608.0
17-10 20:45:18,16.580,6.477,74.093,0.0,0.0,2.850,25033705.0,24191770.0,2060754944.0,18456576.0,271204352.0,12355674112.0
17-10 20:45:19,19.121,5.556,72.997,0.0,0.0,2.326,25738298.0,25032584.0,2060787712.0,18456576.0,271204352.0,12355641344.0
17-10 20:45:20,17.318,6.510,72.917,0.0,0.0,3.255,25445271.0,24759112.0,2058952704.0,18456576.0,271204352.0,12357476352.0
17-10 20:45:21,17.290,6.194,73.419,0.0,0.0,3.097,25453411.0,24690739.0,2058756096.0,18456576.0,271204352.0,12357672960.0
17-10 20:45:22,18.462,7.692,70.128,0.0,0.0,3.718,26205110.0,25455527.0,2056757248.0,18456576.0,271204352.0,12359671808.0
17-10 20:45:23,16.513,6.473,74.373,0.0,0.0,2.642,25325229.0,24638336.0,2056310784.0,18456576.0,271204352.0,12360118272.0
17-10 20:45:24,17.408,7.068,72.120,0.0,0.0,3.403,25461238.0,24653879.0,2054082560.0,18456576.0,271204352.0,12362346496.0
17-10 20:45:25,16.623,6.364,73.896,0.0,0.0,3.117,25463005.0,24702424.0,2054246400.0,18456576.0,271204352.0,12362182656.0
17-10 20:45:26,19.182,5.243,72.762,0.0,0.0,2.813,25261721.0,24563562.0,2051854336.0,18456576.0,271204352.0,12364574720.0
17-10 20:45:27,20.106,7.011,68.783,0.0,0.0,4.101,26564982.0,25769370.0,2052378624.0,18456576.0,271204352.0,12364050432.0
17-10 20:45:28,18.123,7.171,72.099,0.0,0.0,2.608,25473664.0,24705954.0,2049921024.0,18456576.0,271204352.0,12366508032.0
17-10 20:45:29,19.434,7.465,69.755,0.0,0.0,3.346,25760158.0,25030504.0,2049921024.0,18456576.0,271204352.0,12366508032.0
17-10 20:45:30,18.642,7.856,69.640,0.0,0.0,3.862,25788433.0,25072708.0,2050084864.0,18456576.0,271204352.0,12366344192.0
17-10 20:45:31,17.617,6.606,71.632,0.0,0.0,4.145,25370194.0,24661975.0,2049830912.0,18456576.0,271204352.0,12366598144.0
17-10 20:45:32,18.895,7.198,70.694,0.0,0.0,3.213,25455511.0,24712704.0,2047897600.0,18456576.0,271204352.0,12368531456.0
17-10 20:45:33,20.339,7.171,68.057,0.0,0.0,4.433,26511975.0,25731719.0,2048155648.0,18456576.0,271204352.0,12368273408.0
17-10 20:45:34,19.588,8.376,68.557,0.0,0.0,3.479,25806009.0,25100595.0,2046025728.0,18456576.0,271204352.0,12370403328.0
17-10 20:45:35,18.414,5.882,73.402,0.0,0.0,2.302,25476403.0,24680670.0,2044026880.0,18456576.0,271204352.0,12372402176.0
17-10 20:45:36,19.343,5.942,70.417,0.126,0.0,4.172,25339841.0,24579245.0,2044084224.0,18464768.0,271204352.0,12372336640.0
17-10 20:45:37,20.104,8.094,68.799,0.0,0.0,3.003,25786662.0,25097688.0,2044018688.0,18464768.0,271204352.0,12372402176.0
17-10 20:45:38,18.230,7.133,71.070,0.0,0.0,3.567,25420021.0,24669581.0,2044194816.0,18464768.0,271204352.0,12372226048.0
17-10 20:45:39,19.072,6.443,70.747,0.0,0.0,3.737,25787136.0,25066305.0,2042195968.0,18464768.0,271204352.0,12374224896.0
17-10 20:45:40,19.146,6.210,72.057,0.0,0.0,2.587,25378596.0,24665473.0,2042359808.0,18464768.0,271204352.0,12374061056.0
17-10 20:45:41,16.839,5.181,75.130,0.0,0.0,2.850,25403989.0,24612971.0,2042130432.0,18464768.0,271204352.0,12374290432.0
17-10 20:45:42,17.313,5.943,73.256,0.0,0.0,3.488,25356123.0,24606356.0,2042425344.0,18464768.0,271204352.0,12373995520.0
17-10 20:45:43,19.072,5.670,72.423,0.0,0.0,2.835,25439718.0,24717279.0,2042208256.0,18464768.0,271204352.0,12374212608.0
17-10 20:45:44,38.441,8.454,48.085,0.0,0.0,5.020,25778070.0,25043112.0,2040553472.0,18464768.0,271204352.0,12375867392.0
17-10 20:45:45,17.972,6.290,72.657,0.0,0.0,3.081,25430608.0,24676841.0,2040651776.0,18464768.0,271204352.0,12375769088.0
17-10 20:45:46,17.358,6.088,73.446,0.0,0.0,3.109,25748099.0,25057374.0,2040582144.0,18464768.0,271208448.0,12375834624.0
