"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","zhiyang"
"Cmdline:","dstat -tcnm --output ../logs/1/dstat_client1.csv",,,,"Date:","17 Oct 2018 23:20:40 UTC"

"system","total cpu usage",,,,,,"net/total",,"memory usage",,,
17-10 23:23:51,10.945,18.905,60.199,0.0,0.0,9.950,31711979.0,1102634.0,289755136.0,14946304.0,194768896.0,3109597184.0
17-10 23:23:52,9.278,17.526,66.495,0.0,0.0,6.701,29997997.0,1038969.0,289681408.0,14946304.0,194768896.0,3109670912.0
17-10 23:23:53,10.053,17.989,63.492,0.0,0.0,8.466,32286275.0,1118124.0,289656832.0,14946304.0,194768896.0,3109695488.0
17-10 23:23:54,11.856,20.619,59.794,0.0,0.0,7.732,32398542.0,1119378.0,289746944.0,14946304.0,194768896.0,3109605376.0
17-10 23:23:55,7.576,21.717,61.616,0.0,0.0,9.091,31167943.0,1085959.0,289652736.0,14946304.0,194768896.0,3109699584.0
17-10 23:23:56,10.309,20.103,62.887,0.0,0.0,6.701,31520062.0,1092071.0,289591296.0,14946304.0,194772992.0,3109756928.0
17-10 23:23:57,9.043,15.426,66.489,0.0,0.0,9.043,30275106.0,1053008.0,289656832.0,14946304.0,194772992.0,3109691392.0
17-10 23:23:58,12.060,14.573,60.804,0.0,0.0,12.563,31517109.0,1090862.0,289591296.0,14946304.0,194772992.0,3109756928.0
17-10 23:23:59,9.474,17.895,65.789,0.0,0.0,6.842,30828941.0,1068493.0,289583104.0,14946304.0,194772992.0,3109765120.0
17-10 23:24:00,10.050,19.095,61.809,0.0,0.0,9.045,30774192.0,1069271.0,289533952.0,14946304.0,194772992.0,3109814272.0
17-10 23:24:01,8.586,22.727,60.606,0.505,0.0,7.576,32029365.0,1110118.0,289542144.0,14954496.0,194772992.0,3109797888.0
17-10 23:24:02,11.282,16.923,65.641,0.0,0.0,6.154,30657212.0,1061743.0,289615872.0,14954496.0,194772992.0,3109724160.0
17-10 23:24:03,12.371,15.464,62.887,0.0,0.0,9.278,31378716.0,1091087.0,289542144.0,14954496.0,194772992.0,3109797888.0
17-10 23:24:04,8.247,17.526,67.010,0.0,0.0,7.216,29612835.0,1025503.0,289624064.0,14954496.0,194772992.0,3109715968.0
17-10 23:24:05,12.169,19.048,62.434,0.0,0.0,6.349,31225705.0,1081587.0,289779712.0,14954496.0,194777088.0,3109556224.0
17-10 23:24:06,9.0,19.0,62.500,0.0,0.0,9.500,30967572.0,1076310.0,289673216.0,14954496.0,194777088.0,3109662720.0
17-10 23:24:07,9.424,13.613,66.492,0.0,0.0,10.471,31521437.0,1092144.0,289730560.0,14954496.0,194777088.0,3109605376.0
17-10 23:24:08,11.940,16.418,66.169,0.0,0.0,5.473,29102090.0,1005622.0,289673216.0,14954496.0,194777088.0,3109662720.0
17-10 23:24:09,9.091,18.687,62.626,0.0,0.0,9.596,30906902.0,1076358.0,289681408.0,14954496.0,194777088.0,3109654528.0
17-10 23:24:10,8.947,16.842,65.789,0.0,0.0,8.421,31058160.0,1075937.0,289800192.0,14954496.0,194777088.0,3109535744.0
17-10 23:24:11,8.421,15.789,67.895,0.0,0.0,7.895,30019537.0,1039853.0,289816576.0,14954496.0,194777088.0,3109519360.0
17-10 23:24:12,12.563,17.085,62.814,0.0,0.0,7.538,30182425.0,1049442.0,289808384.0,14954496.0,194777088.0,3109527552.0
17-10 23:24:13,7.937,19.048,63.492,0.0,0.0,9.524,31649817.0,1093913.0,289808384.0,14954496.0,194777088.0,3109527552.0
17-10 23:24:14,10.881,15.026,65.803,0.0,0.0,8.290,30913887.0,1072167.0,289832960.0,14954496.0,194777088.0,3109502976.0
17-10 23:24:15,10.714,18.878,62.245,0.0,0.0,8.163,31173737.0,1082433.0,289415168.0,14954496.0,194777088.0,3109920768.0
17-10 23:24:16,10.660,18.274,63.959,0.0,0.0,7.107,31333883.0,1087462.0,289251328.0,14954496.0,194777088.0,3110084608.0
17-10 23:24:17,10.152,14.213,65.990,0.0,0.0,9.645,30453779.0,1054309.0,289370112.0,14954496.0,194781184.0,3109961728.0
17-10 23:24:18,8.333,18.229,64.583,0.0,0.0,8.854,30513079.0,1061159.0,289480704.0,14954496.0,194781184.0,3109851136.0
17-10 23:24:19,9.091,18.687,64.141,0.0,0.0,8.081,30670175.0,1060823.0,289538048.0,14954496.0,194781184.0,3109793792.0
17-10 23:24:20,10.714,19.898,61.224,0.0,0.0,8.163,29918406.0,1042415.0,289484800.0,14954496.0,194781184.0,3109847040.0
17-10 23:24:21,6.316,19.474,64.211,0.0,0.0,10.0,31417474.0,1091600.0,289468416.0,14954496.0,194781184.0,3109863424.0
17-10 23:24:22,8.808,15.544,66.321,0.0,0.0,9.326,30126370.0,1044063.0,289607680.0,14954496.0,194781184.0,3109724160.0
17-10 23:24:23,9.645,17.766,62.944,0.0,0.0,9.645,31580552.0,1091651.0,289632256.0,14954496.0,194781184.0,3109699584.0
17-10 23:24:24,9.794,18.041,63.918,0.0,0.0,8.247,30436578.0,1058673.0,289538048.0,14954496.0,194785280.0,3109789696.0
17-10 23:24:25,13.402,17.526,60.825,0.0,0.0,8.247,31385838.0,1088632.0,289722368.0,14954496.0,194785280.0,3109605376.0
17-10 23:24:26,10.215,17.204,63.978,0.0,0.0,8.602,31597842.0,1093646.0,289632256.0,14954496.0,194785280.0,3109695488.0
17-10 23:24:27,9.845,21.244,62.694,0.0,0.0,6.218,29839134.0,1037006.0,289632256.0,14954496.0,194785280.0,3109695488.0
17-10 23:24:28,10.256,17.949,63.590,0.0,0.0,8.205,30694742.0,1062992.0,289722368.0,14954496.0,194785280.0,3109605376.0
17-10 23:24:29,8.333,17.708,64.583,0.0,0.0,9.375,31402955.0,1086593.0,289771520.0,14954496.0,194785280.0,3109556224.0
17-10 23:24:30,13.366,17.327,61.386,0.0,0.0,7.921,31777824.0,1100511.0,289681408.0,14954496.0,194785280.0,3109646336.0
17-10 23:24:31,10.256,17.949,62.051,0.513,0.0,9.231,30841888.0,1074757.0,289599488.0,14962688.0,194785280.0,3109720064.0
17-10 23:24:32,8.333,18.750,66.146,0.0,0.0,6.771,31349835.0,1085874.0,289722368.0,14962688.0,194785280.0,3109597184.0
17-10 23:24:33,9.137,19.289,63.452,0.0,0.0,8.122,30726216.0,1063180.0,289738752.0,14962688.0,194785280.0,3109580800.0
17-10 23:24:34,11.518,17.277,64.398,0.0,0.0,6.806,30407509.0,1058558.0,289796096.0,14962688.0,194785280.0,3109523456.0
17-10 23:24:35,10.471,16.230,65.969,0.0,0.0,7.330,31174969.0,1078740.0,289705984.0,14962688.0,194785280.0,3109613568.0
17-10 23:24:36,8.333,17.708,66.146,0.0,0.0,7.812,30443334.0,1055395.0,289755136.0,14962688.0,194785280.0,3109564416.0
17-10 23:24:37,10.606,17.172,64.646,0.0,0.0,7.576,31066991.0,1079254.0,289746944.0,14962688.0,194785280.0,3109572608.0
17-10 23:24:38,8.247,20.103,64.433,0.0,0.0,7.216,31408814.0,1088079.0,289763328.0,14962688.0,194785280.0,3109556224.0
17-10 23:24:39,9.500,15.500,63.500,0.0,0.0,11.500,31420455.0,1088026.0,289685504.0,14962688.0,194789376.0,3109629952.0
17-10 23:24:40,9.091,17.112,65.775,0.0,0.0,8.021,29611712.0,1031158.0,289615872.0,14962688.0,194789376.0,3109699584.0
17-10 23:24:41,8.247,18.041,65.979,0.0,0.0,7.732,30261928.0,1047894.0,289632256.0,14962688.0,194789376.0,3109683200.0
17-10 23:24:42,11.443,17.910,64.179,0.0,0.0,6.468,31199760.0,1080409.0,289558528.0,14962688.0,194789376.0,3109756928.0
17-10 23:24:43,9.948,16.754,65.969,0.0,0.0,7.330,31008853.0,1078267.0,289599488.0,14962688.0,194789376.0,3109715968.0
17-10 23:24:44,12.563,13.568,63.819,0.0,0.0,10.050,31450735.0,1088777.0,289533952.0,14962688.0,194789376.0,3109781504.0
17-10 23:24:45,9.744,16.410,66.667,0.0,0.0,7.179,29312561.0,1015081.0,289701888.0,14962688.0,194789376.0,3109613568.0
17-10 23:24:46,10.0,20.526,62.105,0.0,0.0,7.368,32205279.0,1120391.0,289751040.0,14962688.0,194789376.0,3109564416.0
17-10 23:24:47,11.616,16.162,65.152,0.0,0.0,7.071,31234171.0,1081809.0,289677312.0,14966784.0,194785280.0,3109638144.0
17-10 23:24:48,8.543,17.588,64.322,0.0,0.0,9.548,31022132.0,1074331.0,289722368.0,14966784.0,194789376.0,3109588992.0
17-10 23:24:49,11.340,14.948,64.948,0.0,0.0,8.763,31045183.0,1079049.0,289689600.0,14966784.0,194789376.0,3109621760.0
17-10 23:24:50,9.744,16.410,66.154,0.0,0.0,7.692,29956080.0,1036851.0,289800192.0,14966784.0,194789376.0,3109511168.0
17-10 23:24:51,7.772,18.653,65.803,0.0,0.0,7.772,31182067.0,1080794.0,289718272.0,14966784.0,194789376.0,3109593088.0
17-10 23:24:52,11.458,15.104,65.625,0.0,0.0,7.812,30791222.0,1070583.0,289779712.0,14966784.0,194793472.0,3109527552.0
17-10 23:24:53,10.204,19.388,61.735,0.0,0.0,8.673,31532966.0,1091692.0,289738752.0,14966784.0,194793472.0,3109568512.0
17-10 23:24:54,7.853,17.801,67.016,0.0,0.0,7.330,30883787.0,1067359.0,289927168.0,14966784.0,194793472.0,3109380096.0
17-10 23:24:55,13.472,18.135,61.658,0.0,0.0,6.736,30573500.0,1065388.0,289525760.0,14966784.0,194793472.0,3109781504.0
17-10 23:24:56,10.448,16.418,64.677,0.0,0.0,8.458,31040974.0,1075800.0,289558528.0,14966784.0,194793472.0,3109748736.0
17-10 23:24:57,11.386,18.317,60.891,0.0,0.0,9.406,31143437.0,1078549.0,290127872.0,14966784.0,194793472.0,3109179392.0
17-10 23:24:58,9.694,17.347,66.327,0.0,0.0,6.633,29342790.0,1019811.0,290136064.0,14966784.0,194793472.0,3109171200.0
17-10 23:24:59,12.563,15.578,63.317,0.0,0.0,8.543,30993364.0,1074087.0,290185216.0,14966784.0,194793472.0,3109122048.0
17-10 23:25:00,8.673,18.367,64.796,0.0,0.0,8.163,31196409.0,1078646.0,290660352.0,14966784.0,194793472.0,3108646912.0
17-10 23:25:01,10.553,19.095,61.307,0.503,0.0,8.543,30139334.0,1049975.0,290734080.0,14974976.0,194793472.0,3108564992.0
17-10 23:25:02,9.950,14.925,66.169,0.0,0.0,8.955,29651557.0,1023954.0,290807808.0,14974976.0,194793472.0,3108491264.0
17-10 23:25:03,10.891,15.842,61.881,0.0,0.0,11.386,31163520.0,1079450.0,290775040.0,14974976.0,194793472.0,3108524032.0
17-10 23:25:04,13.265,14.796,61.735,0.0,0.0,10.204,30521560.0,1063730.0,290676736.0,14974976.0,194793472.0,3108622336.0
17-10 23:25:05,10.256,18.974,60.0,0.0,0.0,10.769,31873351.0,1104434.0,290803712.0,14974976.0,194793472.0,3108495360.0
17-10 23:25:06,8.718,19.487,61.538,0.0,0.0,10.256,32264396.0,1115190.0,291450880.0,14974976.0,194793472.0,3107848192.0
17-10 23:25:07,10.309,16.495,66.495,0.0,0.0,6.701,30406292.0,1056469.0,291475456.0,14974976.0,194793472.0,3107823616.0
17-10 23:25:08,6.701,19.588,64.948,0.0,0.0,8.763,30548997.0,1060454.0,291442688.0,14974976.0,194793472.0,3107856384.0
17-10 23:25:09,8.377,16.230,66.492,0.0,0.0,8.901,30837531.0,1068427.0,291483648.0,14974976.0,194793472.0,3107815424.0
17-10 23:25:10,11.940,20.896,59.701,0.0,0.0,7.463,31397149.0,1089180.0,291323904.0,14974976.0,194793472.0,3107975168.0
17-10 23:25:11,8.629,18.782,62.437,0.0,0.0,10.152,31577678.0,1092762.0,291356672.0,14974976.0,194793472.0,3107942400.0
17-10 23:25:12,9.424,17.801,65.445,0.0,0.0,7.330,30745293.0,1066932.0,291377152.0,14974976.0,194797568.0,3107917824.0
17-10 23:25:13,9.794,15.464,64.433,0.0,0.0,10.309,31396049.0,1092604.0,291168256.0,14974976.0,194797568.0,3108126720.0
17-10 23:25:14,7.895,13.684,67.895,0.0,0.0,10.526,30382973.0,1050452.0,291196928.0,14974976.0,194801664.0,3108093952.0
17-10 23:25:15,11.053,16.842,64.737,0.0,0.0,7.368,31343936.0,1086882.0,291319808.0,14974976.0,194801664.0,3107971072.0
17-10 23:25:16,9.474,17.368,65.789,0.0,0.0,7.368,29816151.0,1036340.0,291434496.0,14974976.0,194801664.0,3107856384.0
17-10 23:25:17,8.718,15.897,64.615,0.0,0.0,10.769,31775134.0,1100904.0,291323904.0,14974976.0,194801664.0,3107966976.0
17-10 23:25:18,12.183,16.751,62.437,0.0,0.0,8.629,31554643.0,1093892.0,291307520.0,14974976.0,194801664.0,3107983360.0
17-10 23:25:19,10.256,15.897,64.615,0.0,0.0,9.231,31729277.0,1103072.0,291143680.0,14974976.0,194801664.0,3108147200.0
17-10 23:25:20,11.616,18.182,62.121,0.0,0.0,8.081,29929601.0,1038848.0,291205120.0,14974976.0,194805760.0,3108081664.0
17-10 23:25:21,9.326,18.135,65.285,0.0,0.0,7.254,30632804.0,1060924.0,291188736.0,14974976.0,194805760.0,3108098048.0
17-10 23:25:22,10.471,17.801,63.874,0.0,0.0,7.853,30795809.0,1070144.0,291237888.0,14974976.0,194805760.0,3108048896.0
17-10 23:25:23,10.825,17.010,63.402,0.0,0.0,8.763,31545963.0,1092677.0,291221504.0,14974976.0,194805760.0,3108065280.0
17-10 23:25:24,9.645,19.289,64.467,0.0,0.0,6.599,30400510.0,1052632.0,291246080.0,14974976.0,194805760.0,3108040704.0
17-10 23:25:25,10.638,18.617,63.298,0.0,0.0,7.447,30665579.0,1067131.0,291373056.0,14974976.0,194805760.0,3107913728.0
17-10 23:25:26,11.940,16.915,62.687,0.0,0.0,8.458,31434773.0,1087432.0,291332096.0,14974976.0,194805760.0,3107954688.0
17-10 23:25:27,8.021,15.508,67.380,0.0,0.0,9.091,30181160.0,1046574.0,291348480.0,14974976.0,194805760.0,3107938304.0
17-10 23:25:28,11.170,15.426,63.830,0.0,0.0,9.574,31222924.0,1085550.0,291405824.0,14974976.0,194805760.0,3107880960.0
17-10 23:25:29,8.947,15.263,66.842,0.0,0.0,8.947,30446653.0,1053588.0,291356672.0,14974976.0,194805760.0,3107930112.0
17-10 23:25:30,8.586,19.192,63.636,0.0,0.0,8.586,30472646.0,1054442.0,291344384.0,14974976.0,194805760.0,3107942400.0
17-10 23:25:31,11.702,14.894,65.957,0.0,0.0,7.447,29939060.0,1040743.0,291172352.0,14974976.0,194805760.0,3108114432.0
17-10 23:25:32,11.579,13.684,66.316,0.526,0.0,7.895,29678340.0,1029450.0,291278848.0,14983168.0,194805760.0,3107999744.0
17-10 23:25:33,9.574,18.085,63.298,0.0,0.0,9.043,31522838.0,1089285.0,291377152.0,14983168.0,194805760.0,3107901440.0
17-10 23:25:34,10.0,17.895,63.158,0.0,0.0,8.947,30729015.0,1065180.0,291368960.0,14983168.0,194805760.0,3107909632.0
17-10 23:25:35,10.825,16.495,61.856,0.0,0.0,10.825,30981905.0,1078291.0,291454976.0,14983168.0,194805760.0,3107823616.0
17-10 23:25:36,11.290,16.129,64.516,0.0,0.0,8.065,31866245.0,1105100.0,291471360.0,14983168.0,194805760.0,3107807232.0
17-10 23:25:37,8.556,18.182,64.706,0.0,0.0,8.556,31026634.0,1073953.0,291397632.0,14983168.0,194805760.0,3107880960.0
17-10 23:25:38,10.053,19.048,63.492,0.0,0.0,7.407,30716537.0,1068436.0,291389440.0,14983168.0,194805760.0,3107889152.0
17-10 23:25:39,11.111,21.212,58.586,0.0,0.0,9.091,31861935.0,1103646.0,291315712.0,14983168.0,194805760.0,3107962880.0
17-10 23:25:40,9.677,18.280,63.978,0.0,0.0,8.065,30758300.0,1064657.0,291438592.0,14983168.0,194805760.0,3107840000.0
17-10 23:25:41,7.447,17.553,64.894,0.0,0.0,10.106,31037172.0,1079441.0,291471360.0,14983168.0,194805760.0,3107807232.0
17-10 23:25:42,9.326,19.689,63.212,0.0,0.0,7.772,30849229.0,1068788.0,291373056.0,14983168.0,194805760.0,3107905536.0
17-10 23:25:43,7.979,16.489,68.085,0.0,0.0,7.447,29668551.0,1028388.0,291364864.0,14983168.0,194805760.0,3107913728.0
17-10 23:25:44,11.111,19.048,62.963,0.0,0.0,6.878,30664588.0,1065120.0,291356672.0,14983168.0,194805760.0,3107921920.0
17-10 23:25:45,8.247,19.588,64.433,0.0,0.0,7.732,29865218.0,1034030.0,291430400.0,14983168.0,194805760.0,3107848192.0
17-10 23:25:46,10.160,17.112,65.775,0.0,0.0,6.952,31600645.0,1095006.0,291299328.0,14983168.0,194805760.0,3107979264.0
17-10 23:25:47,9.140,14.516,66.667,0.0,0.0,9.677,30627017.0,1065650.0,291364864.0,14983168.0,194805760.0,3107913728.0
17-10 23:25:48,8.995,14.815,69.312,0.0,0.0,6.878,30500060.0,1055852.0,291463168.0,14983168.0,194813952.0,3107807232.0
17-10 23:25:49,9.239,16.304,69.022,0.0,0.0,5.435,30472618.0,1055857.0,291446784.0,14983168.0,194813952.0,3107823616.0
17-10 23:25:50,7.568,18.378,67.568,0.0,0.0,6.486,30599704.0,1061453.0,291528704.0,14983168.0,194813952.0,3107741696.0
17-10 23:25:51,8.333,13.542,68.750,0.0,0.0,9.375,30362688.0,1053868.0,291454976.0,14983168.0,194813952.0,3107815424.0
17-10 23:25:52,7.527,17.742,63.978,0.0,0.0,10.753,30892548.0,1069811.0,291188736.0,14983168.0,194813952.0,3108081664.0
17-10 23:25:53,11.230,20.321,61.497,0.0,0.0,6.952,30692131.0,1067094.0,291229696.0,14983168.0,194813952.0,3108040704.0
17-10 23:25:54,10.995,18.325,61.780,0.0,0.0,8.901,31568979.0,1093934.0,291205120.0,14983168.0,194813952.0,3108065280.0
17-10 23:25:55,8.377,21.990,61.780,0.0,0.0,7.853,31415935.0,1088250.0,291332096.0,14983168.0,194813952.0,3107938304.0
17-10 23:25:56,10.881,20.207,61.658,0.0,0.0,7.254,31590768.0,1097859.0,291155968.0,14983168.0,194813952.0,3108114432.0
17-10 23:25:57,8.901,19.372,61.780,0.0,0.0,9.948,31294357.0,1079713.0,291287040.0,14983168.0,194813952.0,3107983360.0
17-10 23:25:58,8.556,19.786,63.102,0.0,0.0,8.556,31163693.0,1084187.0,291254272.0,14983168.0,194813952.0,3108016128.0
17-10 23:25:59,11.765,19.786,65.241,0.0,0.0,3.209,32174981.0,1117842.0,291196928.0,14983168.0,194813952.0,3108073472.0
17-10 23:26:00,6.316,17.895,66.842,0.0,0.0,8.947,30498613.0,1056853.0,291307520.0,14983168.0,194813952.0,3107962880.0
17-10 23:26:01,8.556,18.717,65.241,0.0,0.0,7.487,32425883.0,1120214.0,291397632.0,14983168.0,194813952.0,3107872768.0
17-10 23:26:02,10.526,16.316,64.211,0.526,0.0,8.421,30893808.0,1077005.0,291291136.0,14991360.0,194813952.0,3107971072.0
17-10 23:26:03,10.811,16.216,66.486,0.0,0.0,6.486,31597938.0,1094209.0,291381248.0,14991360.0,194813952.0,3107880960.0
17-10 23:26:04,12.042,16.230,63.874,0.0,0.0,7.853,31055394.0,1072231.0,291430400.0,14991360.0,194813952.0,3107831808.0
17-10 23:26:05,11.170,17.021,65.957,0.0,0.0,5.851,30378927.0,1057263.0,291262464.0,14991360.0,194813952.0,3107999744.0
17-10 23:26:06,8.511,18.617,65.426,0.0,0.0,7.447,31569004.0,1095824.0,291266560.0,14991360.0,194818048.0,3107991552.0
17-10 23:26:07,9.948,16.754,64.921,0.0,0.0,8.377,30098868.0,1042535.0,291201024.0,14991360.0,194818048.0,3108057088.0
17-10 23:26:08,7.895,18.947,64.737,0.0,0.0,8.421,31200996.0,1084599.0,291201024.0,14991360.0,194818048.0,3108057088.0
17-10 23:26:09,8.511,17.553,63.830,0.0,0.0,10.106,32032121.0,1105039.0,291332096.0,14991360.0,194818048.0,3107926016.0
17-10 23:26:10,8.556,16.043,67.914,0.0,0.0,7.487,29925630.0,1040303.0,291209216.0,14991360.0,194818048.0,3108048896.0
17-10 23:26:11,9.231,17.949,64.615,0.0,0.0,8.205,30768377.0,1070219.0,291192832.0,14991360.0,194818048.0,3108065280.0
17-10 23:26:12,9.231,16.923,67.179,0.0,0.0,6.667,30344253.0,1050739.0,291299328.0,14991360.0,194818048.0,3107958784.0
17-10 23:26:13,9.043,19.149,65.957,0.0,0.0,5.851,31019207.0,1074985.0,291094528.0,14991360.0,194818048.0,3108163584.0
17-10 23:26:14,10.995,19.372,62.827,0.0,0.0,6.806,32012026.0,1110198.0,291340288.0,14991360.0,194818048.0,3107917824.0
17-10 23:26:15,8.511,19.149,64.894,0.0,0.0,7.447,30903650.0,1072061.0,291540992.0,14991360.0,194822144.0,3107713024.0
17-10 23:26:16,9.524,17.460,68.783,0.0,0.0,4.233,30342619.0,1052139.0,291442688.0,14991360.0,194822144.0,3107811328.0
17-10 23:26:17,12.022,15.847,65.027,0.0,0.0,7.104,30482440.0,1058739.0,291475456.0,14991360.0,194822144.0,3107778560.0
17-10 23:26:18,6.186,21.134,62.887,0.0,0.0,9.794,31417519.0,1089242.0,291500032.0,14991360.0,194822144.0,3107753984.0
17-10 23:26:19,9.845,18.135,65.803,0.0,0.0,6.218,30344212.0,1051099.0,291360768.0,14991360.0,194822144.0,3107893248.0
17-10 23:26:20,12.500,18.750,59.375,0.0,0.0,9.375,31302990.0,1090080.0,291315712.0,14991360.0,194822144.0,3107938304.0
17-10 23:26:21,9.948,18.325,65.969,0.0,0.0,5.759,31404528.0,1087872.0,291282944.0,14991360.0,194822144.0,3107971072.0
17-10 23:26:22,9.645,18.782,61.929,0.0,0.0,9.645,31668546.0,1097051.0,291348480.0,14991360.0,194822144.0,3107905536.0
17-10 23:26:23,9.845,15.544,64.249,0.0,0.0,10.363,29442203.0,1022486.0,291368960.0,14991360.0,194826240.0,3107880960.0
17-10 23:26:24,8.290,17.617,62.694,0.0,0.0,11.399,31147460.0,1079214.0,291311616.0,14991360.0,194826240.0,3107938304.0
17-10 23:26:25,9.574,17.021,65.426,0.0,0.0,7.979,30586354.0,1059880.0,290951168.0,14991360.0,194826240.0,3108298752.0
17-10 23:26:26,7.732,19.072,64.948,0.0,0.0,8.247,30432098.0,1059102.0,291016704.0,14991360.0,194826240.0,3108233216.0
17-10 23:26:27,9.948,14.660,65.969,0.0,0.0,9.424,30361490.0,1051509.0,291041280.0,14991360.0,194826240.0,3108208640.0
17-10 23:26:28,8.333,20.833,61.979,0.0,0.0,8.854,31317786.0,1083316.0,291090432.0,14991360.0,194826240.0,3108159488.0
17-10 23:26:29,11.579,17.895,65.263,0.0,0.0,5.263,30739321.0,1068009.0,291164160.0,14991360.0,194826240.0,3108085760.0
17-10 23:26:30,8.333,16.146,66.146,0.0,0.0,9.375,29446259.0,1022134.0,291160064.0,14991360.0,194826240.0,3108089856.0
17-10 23:26:31,10.204,17.347,65.306,0.0,0.0,7.143,31216696.0,1080903.0,291217408.0,14991360.0,194826240.0,3108032512.0
17-10 23:26:32,10.0,15.263,66.316,0.526,0.0,7.895,30655746.0,1066263.0,291209216.0,14999552.0,194826240.0,3108032512.0
17-10 23:26:33,8.333,15.625,68.750,0.0,0.0,7.292,29166317.0,1007742.0,291241984.0,14999552.0,194826240.0,3107999744.0
17-10 23:26:34,9.794,15.979,64.433,0.0,0.0,9.794,32033460.0,1111270.0,291241984.0,14999552.0,194826240.0,3107999744.0
17-10 23:26:35,12.698,16.402,63.492,0.0,0.0,7.407,30992681.0,1075300.0,291192832.0,14999552.0,194826240.0,3108048896.0
17-10 23:26:36,9.326,17.098,65.285,0.0,0.0,8.290,30643393.0,1064343.0,291151872.0,14999552.0,194826240.0,3108089856.0
17-10 23:26:37,10.309,16.495,64.433,0.0,0.0,8.763,31378562.0,1084938.0,291233792.0,14999552.0,194826240.0,3108007936.0
17-10 23:26:38,10.256,17.949,64.615,0.0,0.0,7.179,30300743.0,1050238.0,291274752.0,14999552.0,194826240.0,3107966976.0
17-10 23:26:39,8.421,20.0,62.632,0.0,0.0,8.947,31175240.0,1081966.0,291266560.0,14999552.0,194826240.0,3107975168.0
17-10 23:26:40,11.168,17.766,63.959,0.0,0.0,7.107,29653108.0,1021947.0,293629952.0,14999552.0,194826240.0,3105611776.0
17-10 23:26:41,6.806,18.325,65.969,0.0,0.0,8.901,30521630.0,1065641.0,291368960.0,14999552.0,194826240.0,3107872768.0
17-10 23:26:42,11.518,17.801,62.827,0.0,0.0,7.853,30850854.0,1069431.0,291467264.0,14999552.0,194826240.0,3107774464.0
17-10 23:26:43,6.250,17.708,67.708,0.0,0.0,8.333,30700485.0,1065052.0,291332096.0,14999552.0,194830336.0,3107905536.0
17-10 23:26:44,10.582,17.460,66.138,0.0,0.0,5.820,31200143.0,1081504.0,291307520.0,14999552.0,194830336.0,3107930112.0
17-10 23:26:45,12.022,13.661,67.213,0.0,0.0,7.104,31010713.0,1077032.0,291356672.0,14999552.0,194830336.0,3107880960.0
17-10 23:26:46,7.979,15.957,66.489,0.0,0.0,9.574,30847582.0,1070609.0,291414016.0,14999552.0,194830336.0,3107823616.0
17-10 23:26:47,9.896,20.312,61.979,0.0,0.0,7.812,32424519.0,1121363.0,291422208.0,14999552.0,194830336.0,3107815424.0
17-10 23:26:48,12.953,17.098,62.176,0.0,0.0,7.772,30263214.0,1053740.0,291356672.0,14999552.0,194830336.0,3107880960.0
17-10 23:26:49,8.911,20.297,61.881,0.0,0.0,8.911,30866503.0,1069150.0,291397632.0,14999552.0,194830336.0,3107840000.0
17-10 23:26:50,10.881,13.990,67.358,0.0,0.0,7.772,30683137.0,1062455.0,291233792.0,14999552.0,194830336.0,3108003840.0
17-10 23:26:51,9.794,17.010,62.887,0.0,0.0,10.309,30971830.0,1076413.0,291143680.0,14999552.0,194830336.0,3108093952.0
17-10 23:26:52,10.345,22.167,61.084,0.0,0.0,6.404,31087136.0,1077159.0,291209216.0,14999552.0,194830336.0,3108028416.0
17-10 23:26:53,9.794,19.588,62.887,0.0,0.0,7.732,31440371.0,1086594.0,291119104.0,14999552.0,194830336.0,3108118528.0
17-10 23:26:54,10.417,16.667,66.146,0.0,0.0,6.771,30466828.0,1061311.0,291045376.0,14999552.0,194830336.0,3108192256.0
17-10 23:26:55,10.396,17.822,62.376,0.0,0.0,9.406,30726399.0,1064281.0,291078144.0,14999552.0,194830336.0,3108159488.0
17-10 23:26:56,9.845,21.762,63.212,0.0,0.0,5.181,31192097.0,1077318.0,291270656.0,14999552.0,194830336.0,3107966976.0
17-10 23:26:57,10.417,19.271,62.500,0.0,0.0,7.812,30730847.0,1071153.0,291164160.0,14999552.0,194834432.0,3108069376.0
17-10 23:26:58,8.511,17.021,67.021,0.0,0.0,7.447,30407523.0,1051356.0,291106816.0,14999552.0,194834432.0,3108126720.0
